actor_id,repo_id,org_id
76908410,22637619,8361145
3834651,273076580,66847844
41898282,24898648,9053140
31325167,30203935,10520629
19007,353391650,67945471
3834651,273076580,66847844
8517910,264168728,8158177
60396171,342522764,13114349
5368500,88128519,2096014
75804627,192614260,51881218
5368500,88128519,2096014
7405383,148605010,22246243
9380917,87414843,3465095
37845953,194751519,50844873
7645641,250616489,33028765
15255163,237983740,46021881
19728,357897446,72732719
7645641,250616489,33028765
5969492,135006241,2531208
24679211,159791040,6469053
31766075,150422696,7898027
70949677,351051812,80756689
24679211,159791040,6469053
31766075,150422696,7898027
7645641,250616489,33028765
48023068,352617438,40766460
7794103,13484625,913567
57206,118630356,792337
46520728,357887117,79169483
1267272,209967539,1192804
33313541,356902320,77065873
226172,329306221,43139519
57206,118630356,792337
22429695,189419304,8527264
4378663,163330804,46201590
53811784,26797139,2628558
43237426,255668328,34566050
468620,184275038,7581081
39841863,22612057,4865092
43237426,255668328,34566050
35907364,162672577,23534030
158606,27579614,16568515
3785621,297644199,927785
43600314,150385632,42807090
35907364,162672577,23534030
49611158,355466034,25274995
22290914,49609581,11524380
49699333,144991205,4243232
468620,184275038,7581081
49611158,355466034,25274995
5201978,156403341,44810957
51358681,164697517,38202270
67866773,345248918,80185593
71888,214455067,14073052
11442750,202701564,10242909
53164,3417777,1841483
53164,3417777,1841483
7645641,250616489,33028765
26623879,315963394,48513465
159740,327711808,74903619
1973948,261372860,25227811
37845953,194751519,50844873
19728,357897542,72732719
75724445,339731752,56343214
70034267,331948587,74503149
857549,123606765,34556970
19728,357897542,72732719
70195553,150891532,314135
5932628,348995687,71258838
1339124,21704134,78555908
223270,302387712,79384589
82410630,354068540,80168344
59189242,70943266,1342004
6378324,124701948,31512191
30315659,348515395,29466629
5295080,9759448,47359
19728,357897542,72732719
19728,357897542,72732719
12074633,212613049,59704711
19728,357897542,72732719
59388944,2057515,919317
3155298,333456136,63897248
45124381,353838715,81780690
72963590,305988905,73225794
15241705,313501668,2209618
15856785,349388900,80779069
17663068,279007470,68179106
71354125,357897555,53108288
22429695,189419304,8527264
8517910,90270884,8158177
61937464,349232444,32587290
5865486,3659275,1628082
41898282,279355588,53098394
38343778,327052008,72686193
13572711,40047260,8184731
1987882,247532360,42326118
2268970,170539174,2531208
41898282,184456251,6154722
11695863,119106012,27781926
9461247,330907577,77631955
6012307,317635454,36018178
5895063,351699744,20179037
51451654,41463886,44521256
29139614,198527943,139426
8517910,49138417,8158177
22852361,349396246,4814901
12565640,356669595,81488851
1086734,44096405,15083221
20248074,62339372,5739571
9930965,320233260,26595211
1071894,316353412,72255878
10062216,159904634,20011530
75433959,175065411,61544107
29139614,25067998,7892489
39251262,23096959,4314092
47984445,236543865,47366123
6922385,293750413,7581081
47984445,236543865,47366123
8402361,311485110,81588644
40487135,321059689,50699981
8402361,311485110,81588644
434495,35571779,3192646
29139614,198527943,139426
14895661,291137,22552083
54281882,273106075,57158033
1418979,141177947,6849455
8517910,49138417,8158177
29139614,25067998,7892489
72138521,156627789,1728152
48037921,357181697,19732023
1418979,141177947,6849455
79414145,351826704,81429683
52245527,175438686,22073201
530678,20042152,7661012
66382,235099557,1171922
19347706,60377070,29299694
34475974,25067998,7892489
66382,235099557,1171922
8517910,49138417,8158177
66382,235099557,1171922
154359,2532922,1108795
30636,357168351,11521922
40658328,177030844,14101776
74668394,302771071,525862
9461247,330907577,77631955
1238254,48237006,7874148
41898282,291749387,59438400
41898282,291749387,59438400
6423339,266445736,69942503
3305402,172704527,36308514
48402297,352306333,81451048
31959004,312232588,70169037
9461247,330907577,77631955
77309092,116378943,27268838
6378324,145763178,31512191
46377597,187000659,38856932
17426381,235572844,6154722
7575288,57035078,17085531
466641,89959055,18295447
8517910,49138417,8158177
949059,159698125,1854399
75368139,278200746,15811295
4214172,219046251,87549
15837671,257893457,6764390
20933572,118666601,345895
5736783,213851501,8502422
1927364,59212953,39440079
9003413,357327367,65360010
3037833,58406996,8100866
15837671,257893457,6764390
5736783,213851501,8502422
273126,154377898,44411267
1101460,224421982,18133719
214152,15037172,13686290
50832879,19853934,7466976
219454,193061961,48027403
19728,357897446,72732719
35451762,293731534,5755339
522079,7122594,15967950
11164679,106723305,31443929
11164679,106723305,31443929
5040182,20893062,7600578
51557614,193008267,51558678
4214172,219046251,87549
19728,357897446,72732719
42673067,137503442,37247796
77687766,149121954,41768318
72859430,267792621,18461506
51557614,193008267,51558678
21358806,8514,4223
10971979,343476326,448113
15232909,60117259,10552812
7241074,343326289,79582142
14895661,113111403,1342004
5040182,20893062,7600578
74347264,351826704,81429683
468620,184275038,7581081
29054186,149669626,16347008
57075,37060852,19597933
468620,184275038,7581081
219454,193061961,48027403
29139614,322767753,49816297
57075,37060852,19597933
2495908,40353752,12933347
630936,173284824,17349883
1624604,301424296,52731005
4214172,219046251,87549
22429695,189419304,8527264
10407809,351739332,63878
8517910,63793328,8158177
127973,55341469,38204679
29139614,322767753,49816297
80667593,348576975,18273000
66831974,28714269,6716868
19960733,150812640,41555324
1534199,246924744,6154722
7771673,2738731,1135620
57759500,205719706,54723747
4056979,272957181,13684328
65603222,319312493,80552099
19960733,150812640,41555324
70911038,151857373,37181187
1534199,246924744,6154722
4457114,239777532,29782953
15837671,162168274,6764390
45124381,353838715,81780690
4795586,346747763,11769276
29139614,210382969,3179841
53059,152214775,2203574
8402361,311485110,81588644
8402361,311485110,81588644
8517910,63793328,8158177
53059,152214775,2203574
35907364,162672577,23534030
25464287,348106535,70586794
35907364,162672577,23534030
29139614,322767753,49816297
18567511,231370303,40640377
19728,357897621,72732719
7194108,307702942,56270442
14177833,197231875,6154722
43544191,138187910,5528822
37581072,17630288,6918706
34788315,103643202,6121896
53059,152214775,2203574
4364466,206350292,17636279
6422482,129283183,69631
7194108,307702942,56270442
6378324,154823908,31512191
26180429,3342055,9950313
468620,184275038,7581081
76571984,357135432,82374380
19728,357897621,72732719
8948127,1334369,602612
630936,173284824,17349883
51358681,164697517,38202270
49162410,341937218,60275007
11786283,351722180,43227953
921672,140323504,431461
4249848,8627760,53482242
520500,357828512,25274995
33714816,126135241,13629408
49699333,28966475,10400081
49699333,28966475,10400081
37845953,194751519,50844873
4249848,8627760,53482242
64966100,176968921,19596496
630936,173284824,17349883
66690702,357897628,80596355
5958221,10391073,3179841
26188725,83541466,3727936
8496063,191387173,1342004
51358681,164697517,38202270
15826395,234757030,57376114
1078718,11920542,7880472
921672,140323504,431461
293363,94547727,1439844
26188725,83541466,3727936
62097841,75821432,17149993
51387861,351880517,80823547
640,16554739,6764390
66690702,357897628,80596355
45269063,156560066,22817111
10407809,351739332,63878
25925932,324321955,5486989
12272945,278124443,68020341
19728,357897640,72732719
4170616,20482496,3863500
66690702,357897628,80596355
19960733,150812640,41555324
26338,81598961,1525981
70270699,23546138,852157
10407809,351739332,63878
60193503,357593878,55410300
39260311,354523801,60504463
19728,357897640,72732719
146201,73648678,65030610
50459,352365507,22014611
53480076,346419575,64211771
5932628,341525390,71258838
29139614,198527943,139426
18463731,176226062,60902906
30729806,8627760,53482242
5487532,205269573,13355330
879348,202018792,2232217
4030704,91067584,6469715
1032411,298529398,1982756
41898282,152491120,43965279
3109172,152491120,43965279
29139614,198527943,139426
121267,3623050,1503512
75434853,334956698,651467
19728,357897640,72732719
973653,195895883,49781835
19728,357897640,72732719
37845953,194751519,50844873
9960163,164911994,6865137
214152,357318954,74894248
1385510,337240195,26660926
973653,195895883,49781835
21281702,352754741,73362439
1690979,49650180,16704128
80870154,355182668,75379966
19728,357897640,72732719
31488909,81598961,1525981
66236813,115495630,32560879
1385510,337240195,26660926
1145424,11125589,4921466
11292613,27579606,1121651
4534621,96095106,18700703
613972,350009068,55840567
1385510,337240195,26660926
504669,261728808,5917237
80870154,355182668,75379966
78134010,304241531,72910040
5669657,344782804,80102159
12535039,246923566,18286928
4378663,163330804,46201590
22731314,157191578,6865137
1408370,182860956,20606319
830001,232328223,51959954
5969492,135006241,2531208
2935122,16992387,4857302
29139614,198527943,139426
410816,134872672,8916057
43237426,296635326,34566050
19728,357897659,72732719
4378663,163330804,46201590
67866773,345248918,80185593
410816,134872672,8916057
31348972,35890081,9141961
14182946,93850839,4619853
677958,111366452,6660961
1550771,261830808,51678735
67866773,345248918,80185593
1550771,261830808,51678735
19381783,109723444,6715123
718899,27193779,9950313
43831806,157298509,30742479
31348972,35890081,9141961
14182946,93850839,4619853
19728,357897659,72732719
41898282,20987583,6490222
9972421,58745539,5762443
127973,55341469,38204679
70911038,124751379,37181187
1550771,261830808,51678735
43237426,296635326,34566050
26338,81598961,1525981
16465671,188181675,861398
50554310,97376790,67037081
44293392,190418310,3740679
5641922,94976922,29593658
70911038,200654414,37181187
4378663,163330804,46201590
6378324,155284179,31512191
391987,10746583,16548876
3832517,68278824,42657329
10404724,157554479,44620851
29337454,161491878,572452
44293392,190418310,3740679
1506393,207979229,291394
5295080,9759448,47359
125011,52855516,1503512
8517910,264169770,8158177
127973,55341469,38204679
19728,357897674,72732719
67834178,5839692,2105791
51387861,351880517,80823547
15837671,7833168,6764390
78977327,250027420,12627858
42783669,2409018,25936752
43329497,151619717,43830688
59388944,2057515,919317
30787037,114735865,41004122
19728,357897674,72732719
506358,180328715,45790596
51387861,351880517,80823547
12104291,160324642,623819
69842442,217475193,23534030
1385510,288334900,26660926
16489489,9759448,47359
44095657,34526884,12101536
11231648,117118735,17830804
14762875,315847701,10251575
1385510,288334900,26660926
57259986,28457823,9892522
297439,1204412,539602
45124381,353838715,81780690
7901366,160353388,15886949
1385510,288334900,26660926
75068438,139914932,47638783
73582516,289979529,47258993
70911038,124747854,37181187
11231648,117118735,17830804
9418537,188299874,12909177
10224704,327031493,77010823
74337314,351432397,6154722
79064228,346515711,79660546
40733204,52631841,8601733
50550578,108073634,68142033
331852,20580498,13629408
17786242,211829331,2027291
27989,199931048,53541653
331852,20580498,13629408
25687724,96095106,18700703
33698227,356152974,73168638
5073790,256068709,16260370
251987,164690788,761456
10474725,110852471,32846447
61097373,357828512,25274995
5553757,22392639,45042178
251987,164690788,761456
27989,199931048,53541653
5553757,22392639,45042178
25408780,342337212,63812019
1222264,324593493,1171922
808713,139914932,47638783
65315720,166768035,46884409
25408780,342337212,63812019
17385115,73648678,65030610
41898282,321059689,50699981
45888870,202677105,45877153
25408780,342337212,63812019
44293392,190418310,3740679
57956282,284841420,7647583
19728,357897704,72732719
33522186,146640524,12729247
1063656,1181927,528860
40293980,14021280,5824056
297439,1204412,539602
40209326,195284895,36201228
56299927,350361137,48286444
7437173,7143169,20260648
56733385,250307480,59818905
77009351,221153805,11848947
5095603,4526900,1801039
1063656,1181927,528860
19728,357897704,72732719
6326057,140687430,5485517
5603551,340499469,75628359
35136242,61872387,1171011
1178779,21982089,37084147
5603551,340499469,75628359
12660397,299745486,6844498
7229203,43946944,623819
57188685,5582516,545988
26568814,341564645,79521696
48943350,154407726,25274995
223270,302387712,79384589
11690326,154525111,34925332
6378324,173963137,31512191
9009312,352555128,25453642
9009312,352555128,25453642
3444727,88511474,13242760
223270,302387712,79384589
56299927,350361137,48286444
22763678,354020535,77979413
9009312,352555128,25453642
327919,51905353,47359
2255674,1095228,404157
9009312,352555128,25453642
61307664,241565088,743115
54836838,291755449,26594270
765740,101807531,31455341
69196736,326994037,23452093
9440145,125381318,56103733
327919,51905353,47359
1484241,353968756,2542592
1032411,298529398,1982756
765740,101807531,31455341
555648,123303402,48722593
2255674,1095228,404157
15911081,12684122,49502655
81950584,357050631,81950018
46377597,9524997,3905364
765740,101807531,31455341
42545818,353977732,73593519
4378663,163330804,46201590
26384082,40494666,5446553
39514782,58745539,5762443
22429695,141089889,22157871
4695832,156939672,6154722
3444727,88511474,13242760
51358681,164697517,38202270
4330242,338391003,27773292
8438531,297644199,927785
320410,123559187,6985656
19281784,126480819,11526805
40293980,14022126,5824056
70047475,70039921,9532046
12949398,212676023,25189746
2268970,170539174,2531208
4999471,245484280,4314092
7771552,132908162,25608689
63233073,312544484,2203574
63233073,312544484,2203574
1050762,213379441,14290521
2268970,170539174,2531208
35907364,162672577,23534030
43432240,357897728,76612653
8517910,90270884,8158177
35907364,162672577,23534030
33637221,350338683,13434773
28360017,250341197,48770237
507637,357367242,58150231
28761465,208302966,53230339
67866773,345248918,80185593
51358681,164697517,38202270
43432240,357897728,76612653
43655743,50094455,16047324
7387686,118479737,19765514
4158438,19745004,6368483
26142226,356259669,1418997
49727900,224631087,52532825
10364836,300696422,25964133
12150273,350290792,72498589
12150273,350290792,72498589
22290914,49609581,11524380
77320095,9008275,1324180
20407524,20580498,13629408
3431295,132792753,23617963
907478,90567144,536878
11062560,292831361,525862
21237954,268264498,54212428
12150273,350290792,72498589
12150273,350290792,72498589
19728,357897640,72732719
182601,350228332,63270280
20407524,20580498,13629408
5717215,52348698,252187
59306137,61278502,24318727
74347264,351826704,81429683
37845953,194751519,50844873
31488909,81598961,1525981
466378,6887813,6539796
45124381,353838715,81780690
6422482,129283183,69631
5138957,251570934,62875150
46009999,181340240,65952244
54281882,273106075,57158033
70911038,139269734,37181187
16560457,207979229,291394
70861086,339363039,77926925
1032913,80862584,276006
506358,286867459,45790596
1032913,80862584,276006
24249777,331899023,635555
19728,357897674,72732719
6378324,208754571,31512191
70911038,124932590,37181187
80581167,16587283,11508361
8517910,264168728,8158177
19290576,248490426,4814901
19290576,248490426,4814901
19290576,248490426,4814901
63851536,338432606,68185918
2373,72410213,571549
8360230,137122764,7231148
2268970,170539174,2531208
19290576,248490426,4814901
4800201,212765463,53230339
28579281,81598961,1525981
22852361,349396246,4814901
19290576,248490426,4814901
48824461,2006876,7658037
4550046,321298346,2932528
75433959,173346239,18700703
40064788,274939668,82177231
32545737,357311305,42774926
3390270,159062928,29291571
72340750,300440168,72232904
29535697,67508428,1769238
29337454,225237562,572452
70911038,124754718,37181187
54281882,273106075,57158033
8517910,264168728,8158177
5138957,251570934,62875150
13780613,81598961,1525981
35136242,61872387,1171011
59306137,61278502,24318727
40458511,302686324,40458511
53928323,63344953,16963863
20501029,311899936,54984249
37845953,194751519,50844873
22549372,110726289,15700567
9336556,193556007,7657900
34254556,334882680,73783661
15267739,56690366,1698434
65808797,357895434,81691423
317355,329901090,53057619
34201958,137503442,37247796
53967592,3417777,1841483
41898282,242863076,61437928
8517910,264168728,8158177
25667219,339199129,160943
6218372,165041732,62791634
76731601,278200746,15811295
71400095,292285585,47895768
34201958,137503442,37247796
70911038,124754005,37181187
627596,260618172,46309028
75321237,345242526,25052038
28804901,24341273,131524
54619692,257256704,36542778
5895886,66011827,21106637
55182181,298205650,52964040
19347706,60377070,29299694
30408303,34809191,1171922
71444914,337380572,78054248
30408303,34809191,1171922
4859413,33421022,25654806
43407139,170388327,16495055
197720,89694026,28014670
12697904,275946303,792337
43407139,170388327,16495055
1238254,48237006,7874148
10046952,262278078,3379035
39514782,47184968,476009
197720,89694026,28014670
12697904,275946303,792337
8517910,264168728,8158177
41898282,232190837,72914468
35907364,162672577,23534030
137855,57452143,15990069
1238254,48237006,7874148
31488909,81598961,1525981
35907364,162672577,23534030
80000813,315979038,69682181
1500598,139914932,47638783
31488909,81598961,1525981
25657166,76970197,29503472
29139614,322767753,49816297
11133623,348289244,60583929
158767,299651802,34572269
2027017,110254242,4369354
31488909,81598961,1525981
2605815,50853770,36032631
43831806,157298509,30742479
15467072,215875945,10639145
8517910,63793328,8158177
8517910,264168728,8158177
204671,56710511,790012
35851118,355986970,62108408
72629236,180224254,50807955
49673553,240636695,42187908
49699333,317635454,36018178
6378324,210320852,31512191
48346200,8162615,2059451
17663068,279007470,68179106
36744307,161528565,68335991
477956,97922418,41703605
2764898,295774370,7565578
204671,56710511,790012
17663068,279007470,68179106
7428736,172895324,7874148
298214,172895324,7874148
13572711,21963095,8184731
77073326,94771873,3306493
35503563,345047719,80060900
77073326,94771873,3306493
1238238,301151089,67983243
567341,2310495,1015767
68391329,350383594,81245884
909383,2479886,1088812
70165410,346027117,76185480
8517910,63793328,8158177
35451762,293731534,5755339
49699333,317635454,36018178
22712421,283410102,15903299
71444914,337380572,78054248
64686,4164482,27804
11995863,174306645,517980
8566911,27522259,4314092
5932628,348995687,71258838
59883805,180083986,1049773
49699333,317635454,36018178
4214172,219046251,87549
2826034,355877318,78139151
3305402,172704527,36308514
6545284,11123899,1239823
2826034,355877318,78139151
172966,85652517,2352258
7428736,172895324,7874148
7428736,172895324,7874148
25975896,199830591,75843458
25975896,199830591,75843458
29139614,352928847,73663040
41898282,291298483,70445866
29139614,352928847,73663040
672982,87712244,47437979
38097336,61275996,2591381
146201,73648678,65030610
10246,14049216,5765104
2587174,241362930,3736783
391987,10746583,16548876
75433959,278033468,792337
43237426,255668328,34566050
49812749,155220641,25720743
39241841,315731728,25747968
51557614,279815075,51558678
53108186,357897793,53108288
38589050,342186848,49308834
45124381,353838715,81780690
5173637,271435779,65992739
39786905,212693457,6004705
1318691,126135241,13629408
9554705,342919522,78266774
8517910,49138417,8158177
35136242,61872387,1171011
33698227,356152974,73168638
22474126,116134121,6526075
22192242,316887536,60329782
33698227,356152974,73168638
310966,210332004,46678105
41898282,20987583,6490222
70892306,357897799,82515811
765740,101807531,31455341
6378324,263271187,31512191
599268,130879558,37021919
42707884,56013156,7321919
532018,230532814,2194734
765740,101807531,31455341
61136505,259882863,40887764
13380485,341870406,6340587
765740,101807531,31455341
17028817,227143738,43377151
19574012,191286408,23534030
17028817,227143738,43377151
19574012,191286408,23534030
35503563,345047719,80060900
8517910,49138417,8158177
70892306,357897799,82515811
33529490,12888993,13844975
41898282,305419628,29577075
12048749,334149843,59870054
1611709,3919038,1552283
18113850,334550286,54469796
77073326,94771873,3306493
41898282,97376790,67037081
41898282,97376790,67037081
1834312,28930512,41094035
19728,357897674,72732719
1611709,3919038,1552283
72596974,343302618,79825568
77073326,94771873,3306493
19728,357897674,72732719
578543,284275487,31936682
78350270,120638268,562236
8246135,28647218,811025
67908880,348963608,32505140
8517910,49138417,8158177
41898282,317635378,36018178
357758,59771425,19595895
395077,4007018,1316386
6042081,148553905,1778935
357758,59771425,19595895
82514430,308061856,29566738
8437831,240081820,44586252
19728,357897815,72732719
5334269,172074074,49879847
6792160,272909064,6154722
395077,4007018,1316386
22195362,192925833,17219288
11558728,276334462,14258960
36446521,163120031,51423710
22195362,192925833,17219288
48379929,206523567,44843847
60450742,198459059,34078414
72079295,64405875,5429470
29139614,352928847,73663040
35280100,341775095,150660
476186,267510675,1294177
19728,357897815,72732719
70911038,124757702,37181187
8517910,264169770,8158177
8517910,49138417,8158177
52435,2203645,1189714
51235018,155220641,25720743
1309829,3623050,1503512
3602323,304655013,6683590
260614,310064032,44277073
78442517,148553905,1778935
27364356,338343895,78968290
10404747,192925833,17219288
80548973,356284242,55410300
78460822,240365757,155815
81830765,54346799,51121562
60106386,357273287,78295664
36194019,33258973,5713248
8517910,264190944,8158177
907478,90567144,536878
781077,176363723,30405397
46752965,9306568,1306301
19841769,120317722,40860733
6922385,293750413,7581081
12552164,328772778,77085877
70377537,105712642,22479449
79913779,288431736,11897326
34201958,137503442,37247796
10706144,344440891,61373300
3323310,3251207,887802
79414145,351826704,81429683
8517910,264190944,8158177
696839,206138285,671916
513630,151080428,43748223
8517910,90270884,8158177
513630,151080428,43748223
3305402,172704527,36308514
79913779,288431736,11897326
70911038,200297230,37181187
48996839,349016056,717255
1741180,41288708,3979584
41898282,339078199,11848947
30089335,224229475,16244902
8496063,191387173,1342004
41898282,339078199,11848947
3206696,184456251,6154722
6839931,350803717,81256858
48996839,349016056,717255
48996839,349016056,717255
6995927,339340085,16401334
74330250,307848141,426196
52293645,342951531,79767626
1041209,300200568,24794861
8517910,264190944,8158177
3133591,173138831,33066690
41898282,318860424,47404833
19728,357897848,72732719
41898282,343326289,79582142
34691216,54298946,51444087
59016359,225612963,15247436
327919,51905353,47359
534235,132010919,39235942
6431245,19492803,39728609
39127406,212129272,24561820
6378324,322568093,31512191
19728,357897848,72732719
3407482,20881777,7600578
39127406,212129272,24561820
74347264,351826704,81429683
24512899,355188342,171061
37845953,194751519,50844873
78272979,356224583,8874047
39914943,143762859,4984562
79913779,286991282,11897326
8517910,264190944,8158177
575884,21677533,11359481
22777892,507775,6764390
202644,261114179,63754601
45124381,353838715,81780690
41898282,46522468,9828093
5932628,348995687,71258838
3521753,11489037,1776606
41898282,46522468,9828093
35907364,162672577,23534030
7716973,42568032,852157
2493591,15634981,6318500
35907364,162672577,23534030
41898282,164697517,38202270
7973228,119417294,3299148
6595982,208741534,16898221
8517910,264190944,8158177
20122385,58745539,5762443
5932628,348995687,71258838
56696,99795917,9137856
32590828,259878805,6154722
260614,310064032,44277073
14077093,257085677,48956525
41898282,264303818,6844498
20122385,58745539,5762443
55725251,122712233,36578213
55725251,122712233,36578213
8545447,51193526,228843
11690326,154525111,34925332
260614,310064032,44277073
78145811,164140756,65931357
8545447,51193526,228843
52033366,317507691,50630445
21281702,352754741,73362439
11231648,117118735,17830804
75267280,252153468,36034376
55725251,122712233,36578213
55725251,122712233,36578213
28734011,357537477,45760443
8517910,86929735,8158177
70216549,342435955,79676235
50554310,253510198,7346142
80393418,204694095,11848947
8517910,264190944,8158177
37845953,194751519,50844873
41898282,277769594,48245282
51358681,164697517,38202270
22592849,68023701,265650
41586313,65986375,21100936
1503577,151148482,51759159
15837671,507775,6764390
19192189,8514,4223
20122385,58745539,5762443
1199337,315920243,74896275
71755023,127968704,15658638
30960441,137734055,28789399
56474717,557980,10566080
46702016,340958128,68459691
46702016,340958128,68459691
2838960,330405184,38865304
8517910,86929735,8158177
1881055,2686767,596977
19728,357897874,72732719
41586313,65986375,21100936
8517910,264190944,8158177
8517910,63793328,8158177
782704,7716883,3320903
50166287,197211881,74990209
11231648,117118735,17830804
1162230,75077977,24247863
82005687,5373551,509841
46702016,340958128,68459691
62581550,343302618,79825568
19728,357897874,72732719
29139614,322767753,49816297
46702016,340958128,68459691
2564221,2354240,283412
46702016,340958128,68459691
46702016,340958128,68459691
46702016,340958128,68459691
46702016,340958128,68459691
46702016,340958128,68459691
46702016,340958128,68459691
2564221,2354240,283412
40273258,100346588,37238315
6422482,129283183,69631
42455533,249615315,60992508
8517910,86929735,8158177
4655467,218766535,66617397
69207815,180609575,6318500
8517910,63793328,8158177
13588238,304582005,52545664
19728,357897881,72732719
26618217,40425843,12959900
56689109,29142313,10453416
11388331,7248956,3082775
8517910,264190944,8158177
13588238,304582005,52545664
18567580,237681259,11897326
27200110,310037732,4619712
184063,272845706,42754891
27200110,310037732,4619712
80667593,348576975,18273000
184063,272845706,42754891
27495990,155592776,26627623
13588238,304582005,52545664
19728,357897881,72732719
3073134,66841911,29733149
8517910,86929735,8158177
61882314,336917380,78708567
69681150,348273962,78531773
1237986,16547878,2203574
42939122,136460007,2682464
49136186,357828512,25274995
60193503,355961923,55410300
30689349,29251742,3179841
6585283,3638964,1507452
15606508,285791205,31106115
59806792,11693709,8973961
8517910,264190944,8158177
19841769,121516035,40860733
1766191,203839498,860776
81095699,199488860,44036562
1766191,203839498,860776
41898282,268283173,23690422
16523764,196918620,61997782
1766191,203839498,860776
19728,357897815,72732719
8517910,86929735,8158177
714105,206705232,54970528
5639745,292856243,24939818
78350108,351811756,49676351
63493438,342337212,63812019
3880591,109603730,22204810
8517910,264190944,8158177
13102841,331516052,76940168
33145190,351389216,79622477
1086734,44096405,15083221
63493438,342337212,63812019
48023068,352617438,40766460
7709598,260339089,63675334
17003032,152559953,22989895
151605,158298164,10600530
20840806,357596077,42877484
20840806,357596077,42877484
6797716,351148435,45754420
7121082,41116288,3716965
45321253,69562331,11064260
2413436,188113049,7565578
8517910,86929735,8158177
45321253,69562331,11064260
38167590,357598387,55410300
29337454,225237562,572452
16668527,258194004,835441
741807,316758567,15737502
17238033,310356904,56851220
20819040,337135270,131524
20819040,337135270,131524
1233212,31508187,4683350
62046605,355195036,577759
5220528,1644196,743164
10330923,40484398,26492485
10330923,40484398,26492485
31659604,2310495,1015767
8517910,264190944,8158177
31659604,2310495,1015767
30960441,211043687,28789399
7121082,41116288,3716965
8287484,352276408,78426554
29139614,332691180,62138450
29139614,210382969,3179841
19728,357897910,72732719
8517910,86929735,8158177
345034,22786524,31617312
75433959,291865211,792337
3126484,105612722,6879604
54809602,335566663,1397500
19693783,331961653,77843048
44710094,355534148,81967309
4223530,220013641,9828093
41898282,357192098,49782183
16837285,19745004,6368483
68366708,346982419,76732564
898091,173946619,47530779
4959200,155573950,44092421
17673317,266211454,59850028
45124381,353838715,81780690
19381783,109723444,6715123
40298165,47423688,17146082
77814795,356543840,79134502
68627994,342337212,63812019
8420764,94658395,22631371
34129136,106697184,32196207
19728,357897910,72732719
5360041,177816536,1017980
53108186,357897920,53108288
68627994,342337212,63812019
899444,112142023,33587529
2983409,101244961,76012240
8517910,86929735,8158177
13602663,858127,21206976
5360041,177816536,1017980
1550337,18259989,7105811
6827832,204742148,6483709
11215289,357840601,27206120
42673067,137503442,37247796
491659,1099265,486082
34008254,337352687,79198540
19728,357897910,72732719
8420764,94658395,22631371
26697160,319041869,75272686
57100733,253580368,64637271
57100733,253580368,64637271
879348,202018792,2232217
6827832,204742148,6483709
8495163,263874206,15045722
19728,357897910,72732719
75380525,76686583,18700703
19728,357897910,72732719
80870154,355182668,75379966
30108978,87980425,1916665
8517910,264169770,8158177
879348,202018792,2232217
223270,302387712,79384589
37855124,105712642,22479449
29553947,202511099,1645051
8517910,86929735,8158177
54780737,15019962,7366472
223270,302387712,79384589
29038686,507775,6764390
6436551,220052149,57719143
2895793,161622906,356664
6436551,220052149,57719143
11348763,159930610,43697637
48023068,352617438,40766460
54780737,15019962,7366472
54780737,15019962,7366472
2241864,210626964,55753095
38852807,148164480,5874934
426238,6786166,1841483
10398034,268027139,64403099
6538289,282982841,40771140
6436551,220052149,57719143
426238,6786166,1841483
48023068,352617438,40766460
19728,357897933,72732719
10398034,268027139,64403099
182024,4542716,487568
182024,4542716,487568
230335,52815220,622644
10760678,96784832,17926709
10760678,96784832,17926709
8661268,202178302,69006087
10760678,96784832,17926709
8661268,202178302,69006087
8517910,86929735,8158177
80667593,348576975,18273000
1534199,246924744,6154722
8526180,349479815,761456
1429002,13271888,5647483
44571357,155195264,44614894
2268970,170539174,2531208
2070570,357862477,64635271
19728,357897933,72732719
261654,298579934,67437475
80549225,357593878,55410300
518069,118695306,5078602
33906690,348755554,70260562
1234642,96246170,28768304
1429002,13271888,5647483
27354209,148921390,1249943
68240067,4127088,6844498
2007634,291749387,59438400
8661268,202178302,69006087
2007634,291749387,59438400
5805126,14620185,1906800
5895063,351744962,81409131
8661268,202178302,69006087
75368139,278200746,15811295
2027017,110254242,4369354
17888319,133444044,54074260
38589050,342186848,49308834
75368139,278200746,15811295
8517910,86929735,8158177
10760678,96784832,17926709
55001144,82852767,25863317
8438531,198982151,927785
1421091,7833168,6764390
16837285,19745004,6368483
10760678,96784832,17926709
75368139,278200746,15811295
36754821,40728840,14006340
36754821,40728840,14006340
36754821,40728840,14006340
5138957,251383986,62875150
36754821,40728840,14006340
1696128,74405707,379216
36754821,40728840,14006340
36754821,40728840,14006340
1151242,44886691,7422698
1151242,44886691,7422698
3489808,192329516,35129469
75368139,278200746,15811295
75726020,108102826,33029185
12116264,244019378,67109815
517124,22844864,8418310
1735956,206300925,60926656
35067,17728164,761456
77320095,9008275,1324180
8517910,86929735,8158177
17615050,331484084,53708569
7668884,46462030,13317538
78460822,240365757,155815
31348972,35890081,9141961
1412254,241884669,14176906
31348972,35890081,9141961
1419296,224406758,2813507
9802795,357895925,48907297
11854388,61034131,320945
71300866,237315947,1727577
40264929,339786950,50438175
79414145,351826704,81429683
477956,97922418,41703605
36754821,40728840,14006340
35863747,139744162,719423
8517910,90270884,8158177
